Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1639064113.6137967,165390,1639064113,605408921,base_mag,512.6170043945312,-10.34639835357666,178.7105255126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.6181126,165391,1639064113,615395718,base_mag,507.91412353515625,-22.57396125793457,187.17575073242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.6412313,165392,1639064113,625414514,base_mag,504.15179443359375,-35.742103576660156,198.46273803710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.646696,165393,1639064113,639610224,base_mag,498.50830078125,-49.850830078125,193.75982666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.654167,165394,1639064113,645648101,base_mag,492.86480712890625,-69.60304260253906,211.63087463378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.65781,165395,1639064113,655395903,base_mag,490.983642578125,-78.06828308105469,215.39320373535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.6687076,165396,1639064113,665406699,base_mag,484.3995666503906,-85.59293365478516,219.15553283691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.6886752,165397,1639064113,684466310,base_mag,481.57781982421875,-95.9393310546875,222.91786193847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.698901,165398,1639064113,690644185,base_mag,474.9937438964844,-112.86980438232422,216.3337860107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.7134838,165399,1639064113,700907975,base_mag,473.1125793457031,-118.51329040527344,229.50193786621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
