Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1639064117.1394181,165733,1639064117,138169202,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198040008544922,2.104696273803711,2.921487808227539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.643909454345703,19.612701416015625,4.982333660125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.1495209,165734,1639064117,148152000,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8140121698379517,2.9519808292388916,1.9140138626098633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7916390895843506,19.612701416015625,7.469909191131592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.1595058,165735,1639064117,158177798,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4001569747924805,3.322293519973755,2.08685302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.18422269821167,19.612701416015625,6.426037311553955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.1694586,165736,1639064117,168168596,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7522098422050476,3.8457376956939697,2.443849802017212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.952761650085449,19.612701416015625,3.9456443786621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.1795073,165737,1639064117,178146394,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3571468591690063,3.706054925918579,2.2891201972961426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.89530086517334,19.612701416015625,1.790862798690796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.1894512,165738,1639064117,188143192,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.023886203765869,3.3691651821136475,2.075401544570923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.236895561218262,19.612701416015625,-1.2928688526153564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.199514,165739,1639064117,198148990,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6649091243743896,3.515639066696167,1.7622137069702148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.257601737976074,19.612701416015625,-1.7357962131500244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.2094948,165740,1639064117,208147787,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.071440696716309,3.7131123542785645,1.5616776943206787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.195286750793457,14.595053672790527,-1.7501614093780518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.2194095,165741,1639064117,218183585,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.262655735015869,3.667572259902954,1.4369086027145386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.2990140914917,9.684545516967773,-1.7334020137786865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.2295163,165742,1639064117,228161383,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.07729959487915,3.4277546405792236,1.3374395370483398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.875240325927734,6.339846134185791,-1.6400281190872192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.2406952,165743,1639064117,238142181,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.654123306274414,3.13360857963562,1.2301141023635864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.39639949798584,4.204217910766602,-1.338358759880066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.250023,165744,1639064117,248233977,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1388015747070312,2.8226845264434814,1.2088087797164917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.45787239074707,3.251325845718384,-1.2689268589019775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.2594697,165745,1639064117,258158776,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220543622970581,2.7298731803894043,0.9932259321212769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.738770484924316,-0.3447650372982025,-2.3056161403656006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.2697866,165746,1639064117,268135575,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8939069509506226,2.171541452407837,0.7749798893928528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.116278648376465,2.097320556640625,-0.5267243385314941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.2795563,165747,1639064117,278164372,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.580719232559204,1.7772605419158936,0.8701878786087036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.475473403930664,1.4532804489135742,-0.6177040338516235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.289488,165748,1639064117,288178170,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5046859979629517,1.631319284439087,0.9512811303138733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.387730121612549,0.447715699672699,-0.8259995579719543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.299536,165749,1639064117,298203967,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3624732494354248,1.6812535524368286,0.8006793856620789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.195417404174805,-0.6392518281936646,-1.9800047874450684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3095067,165750,1639064117,308151766,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1856392621994019,1.7210679054260254,0.5098621845245361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7836151123046875,-1.5322890281677246,-3.090914249420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3193736,165751,1639064117,318135564,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0785802602767944,1.6630109548568726,0.19507655501365662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.802768707275391,-2.389413356781006,-3.9193081855773926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3295224,165752,1639064117,328159361,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0524812936782837,1.484312891960144,-0.07456851005554199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.16668701171875,-3.5410242080688477,-4.728548049926758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3394961,165753,1639064117,338156159,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1335744857788086,1.2615394592285156,-0.2773682177066803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.875370979309082,-4.970362663269043,-5.109226226806641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3494809,165754,1639064117,348165957,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3117400407791138,1.0026801824569702,-0.2996056079864502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.361393928527832,-6.581660270690918,-4.364629745483398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3594997,165755,1639064117,358151755,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3950968980789185,0.6753776669502258,-0.03355582803487778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.995080947875977,-9.155426979064941,-2.403778553009033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3694236,165756,1639064117,368140553,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.336906909942627,0.3147856295108795,0.346610426902771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.137180328369141,-11.729193687438965,-0.1412578970193863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3795204,165757,1639064117,378187350,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9281116127967834,0.016112124547362328,0.5696501731872559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7764976024627686,-13.64216136932373,1.3096283674240112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3894842,165758,1639064117,388150149,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09840380400419235,-0.13528858125209808,0.5636580586433411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28730419278144836,-13.713987350463867,1.7717092037200928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.3994339,165759,1639064117,398130947,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388957381248474,-0.07669904083013535,0.38895466923713684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13168108463287354,-11.832144737243652,1.0749965906143188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4095268,165760,1639064117,408150744,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5780560970306396,0.0336889885365963,0.16152071952819824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.280897855758667,-9.114726066589355,0.004788403399288654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4194696,165761,1639064117,418166542,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1068267822265625,0.009321063756942749,-0.07323692739009857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.918531894683838,-6.634332656860352,-0.6847416758537292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4294913,165762,1639064117,428167340,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.311890125274658,-0.3684483468532562,-0.293746680021286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.07570743560791,-3.6798880100250244,-0.8810662031173706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.439517,165763,1639064117,438161138,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381189823150635,-1.0322412252426147,-0.39561256766319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.696581840515137,-0.26336216926574707,-0.8595184087753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4494529,165764,1639064117,448140936,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0297281742095947,-1.4343785047531128,-0.5099953413009644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.245630264282227,2.674323320388794,-1.9704279899597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4595237,165765,1639064117,458155734,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778209686279297,-1.1989551782608032,-0.8572715520858765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.196839332580566,9.718064308166504,-8.17380428314209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4694645,165766,1639064117,468150532,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5384089946746826,-1.1415640115737915,-1.825197458267212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.827224731445312,19.612701416015625,-11.233593940734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4794502,165767,1639064117,478156329,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3791348934173584,-2.2213425636291504,-2.2688801288604736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.931793212890625,19.612701416015625,-2.3942017555236816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.4894981,165768,1639064117,488155127,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15433017909526825,-1.942509651184082,-2.750779151916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.876081466674805,19.612701416015625,-0.5770025849342346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.499475,165769,1639064117,498153925,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8564726114273071,0.19121496379375458,-3.606452703475952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.796297073364258,19.612701416015625,5.645527362823486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5095646,165770,1639064117,508196722,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.437956839799881,-0.03382214531302452,-3.948535680770874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,19.612701416015625,7.8098859786987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5194776,165771,1639064117,518162521,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8544752597808838,-0.6428871154785156,-3.4441330432891846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,19.612701416015625,4.718971252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5294373,165772,1639064117,528135319,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6604809761047363,-1.0215885639190674,-2.7816717624664307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,17.788917541503906,1.7836802005767822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5395782,165773,1639064117,538158116,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8247979879379272,-1.1542140245437622,-2.3228092193603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.613300323486328,16.53675079345703,0.5865793824195862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5494828,165774,1639064117,548168914,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5591477155685425,-1.2062788009643555,-2.206562042236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.240646362304688,15.418658256530762,0.5650315880775452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5595536,165775,1639064117,558173712,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4735270738601685,-1.2908341884613037,-2.2280006408691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.913481712341309,13.802572250366211,0.9026139974594116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5694754,165776,1639064117,568149510,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.597896695137024,-1.4844460487365723,-2.2285332679748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.656526565551758,11.985373497009277,1.1348515748977661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5794053,165777,1639064117,578140308,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222663164138794,-1.75808584690094,-2.0359866619110107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.231976509094238,10.160991668701172,1.3646949529647827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5893772,165778,1639064117,588159106,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8591527938842773,-1.9656791687011719,-1.8785938024520874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.74996566772461,9.078812599182129,0.37828385829925537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.5993989,165779,1639064117,598163904,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9305254220962524,-2.033456563949585,-1.7182714939117432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.023746490478516,8.848969459533691,-0.22744916379451752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.6093426,165780,1639064117,608153702,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796035885810852,-2.029994487762451,-1.5474298000335693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.24485445022583,9.363722801208496,-1.2545616626739502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.6193354,165781,1639064117,618148500,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631985068321228,-1.939447045326233,-1.465271234512329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.674257755279541,9.849745750427246,-2.3965959548950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.6293433,165782,1639064117,628126298,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2307798862457275,-1.8492990732192993,-1.3817811012268066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.02465295791626,10.213664054870605,-3.069366455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.639373,165783,1639064117,638144095,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068029642105103,-1.703490972518921,-1.3081446886062622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1571757793426514,10.304643630981445,-3.912125587463379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.64932,165784,1639064117,648118894,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08082693815231323,-1.469931721687317,-1.2724583148956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31124621629714966,9.397241592407227,-4.469974517822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.6593566,165785,1639064117,658129691,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6340986490249634,-1.3017531633377075,-1.2570120096206665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1683703660964966,7.395689010620117,-4.522646903991699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.6692975,165786,1639064117,668125489,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2472914457321167,-1.1482218503952026,-1.184574007987976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.540247917175293,5.659892559051514,-3.995922565460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.6793332,165787,1639064117,678128287,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6543556451797485,-0.9511479735374451,-1.0101369619369507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8762125968933105,4.517858505249023,-3.201047658920288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.689346,165788,1639064117,688158084,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8819228410720825,-0.7178550958633423,-0.7648598551750183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142745018005371,4.091690540313721,-3.737348794937134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.6993308,165789,1639064117,698126883,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.979793906211853,-0.5239769220352173,-0.4488758146762848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.227318286895752,4.479551315307617,-3.936067581176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.7093418,165790,1639064117,708157680,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9819245338439941,-0.3291667103767395,-0.014780543744564056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000645637512207,4.716577053070068,-3.993528366088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.7193384,165791,1639064117,718147478,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91947340965271,-0.10026801377534866,0.4609931707382202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.618349552154541,4.54419469833374,-4.551377296447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.7293332,165792,1639064117,728123276,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8482338190078735,0.16378439962863922,0.9466205835342407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3454108238220215,3.9384617805480957,-4.410119533538818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.739382,165793,1639064117,738148074,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6881778240203857,0.4360926151275635,1.4017548561096191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.737283706665039,2.5929203033447266,-4.302380561828613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.749374,165794,1639064117,748176871,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3942979574203491,0.6388923525810242,1.7660752534866333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.770026206970215,1.3311761617660522,-3.928884983062744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.7594337,165795,1639064117,758223668,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0241185426712036,0.748880922794342,2.0727381706237793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.843470096588135,0.5386953949928284,-3.576937198638916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.7693324,165796,1639064117,768132468,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.628372848033905,0.8957542181015015,2.3318638801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.678269863128662,0.22266075015068054,-3.4189200401306152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.7793462,165797,1639064117,778128266,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24767398834228516,1.0400975942611694,2.5565013885498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5609540939331055,0.5506663918495178,-3.3039982318878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064117.78934,165798,1639064117,788156063,base_imu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275654137134552,1.1836419105529785,2.813230276107788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718971252441406,1.5705963373184204,-3.045424461364746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
