Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1639063913.2396886,251,1639063913,235827922,/gps,0,1,23.947729333333335,90.380345,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063914.2382574,252,1639063914,235516071,/gps,0,1,23.947749833333333,90.38034316666666,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063915.2445152,253,1639063915,235980033,/gps,0,1,23.947767,90.38032883333334,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063916.2379117,254,1639063916,235121011,/gps,0,1,23.947783333333334,90.38031766666667,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063917.2477934,255,1639063917,245033979,/gps,0,1,23.947795,90.3803155,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063918.244785,256,1639063918,236206054,/gps,0,1,23.947803333333333,90.380321,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063919.2362852,257,1639063919,227164983,/gps,0,1,23.947820333333333,90.38032383333334,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063920.2446837,258,1639063920,235918998,/gps,0,1,23.9478335,90.380322,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063921.244603,259,1639063921,234590053,/gps,0,1,23.947850333333335,90.38031133333334,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063922.2560966,260,1639063922,247113943,/gps,0,1,23.947865,90.38028866666667,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063923.2456267,261,1639063923,236263990,/gps,0,1,23.947867333333335,90.380287,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063924.2383666,262,1639063924,235506057,/gps,0,1,23.947869666666666,90.3802775,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063925.2465131,263,1639063925,237624883,/gps,0,1,23.947879,90.38026783333333,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063926.245801,264,1639063926,236697912,/gps,0,1,23.947893333333333,90.38026783333333,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063927.2462473,265,1639063927,237159967,/gps,0,1,23.947906,90.38026216666667,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063928.3303864,266,1639063928,320267915,/gps,0,1,23.947919833333334,90.38025516666667,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063929.245378,267,1639063929,236301898,/gps,0,1,23.947926666666667,90.38024983333334,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063930.2464418,268,1639063930,237555027,/gps,0,1,23.9479375,90.38024683333333,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063931.2455966,269,1639063931,236288070,/gps,0,1,23.947942,90.38023383333334,-42.6,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063932.2496817,270,1639063932,247004032,/gps,0,1,23.947939333333334,90.380216,-42.6,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063933.248313,271,1639063933,245071887,/gps,0,1,23.947936666666667,90.38020183333333,-42.6,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063934.2479012,272,1639063934,245104074,/gps,0,1,23.9479395,90.38019283333334,-42.6,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063935.2474928,273,1639063935,237591981,/gps,0,1,23.947941,90.38017816666667,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063936.2460988,274,1639063936,236799001,/gps,0,1,23.947944166666666,90.38017183333334,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063937.2371638,275,1639063937,234486103,/gps,0,1,23.947950333333335,90.38016816666666,-42.6,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063938.238199,276,1639063938,235466003,/gps,0,1,23.947952833333332,90.38017216666667,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063939.2454028,277,1639063939,236656904,/gps,0,1,23.947956333333334,90.38017866666667,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063940.2361805,278,1639063940,227020025,/gps,0,1,23.94795583333333,90.3801825,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063941.236499,279,1639063941,227559089,/gps,0,1,23.9479595,90.380179,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063942.2384076,280,1639063942,235697031,/gps,0,1,23.947965333333332,90.38017916666666,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063943.2377346,281,1639063943,234977006,/gps,0,1,23.947965166666666,90.380182,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063944.2379665,282,1639063944,235146999,/gps,0,1,23.947960333333334,90.380185,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063945.2458405,283,1639063945,236325979,/gps,0,1,23.947960833333333,90.38018266666667,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063946.2453427,284,1639063946,227560043,/gps,0,1,23.947960666666667,90.38017783333333,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063947.2565129,285,1639063947,247442007,/gps,0,1,23.947961,90.38017733333334,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063948.238264,286,1639063948,235517978,/gps,0,1,23.947964,90.380175,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063949.2391238,287,1639063949,227065086,/gps,0,1,23.947966333333333,90.38017783333333,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063950.3619776,288,1639063950,353090047,/gps,0,1,23.947964166666665,90.38018316666667,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063951.3652377,289,1639063951,355453014,/gps,0,1,23.947963833333333,90.38019183333333,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063952.3717167,290,1639063952,351970911,/gps,0,1,23.947958,90.3801935,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063953.3656273,291,1639063953,352008104,/gps,0,1,23.947954166666666,90.38019016666667,-42.900000000000006,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063954.2330663,292,1639063954,224231004,/gps,0,1,23.947954333333332,90.38018833333334,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063955.2622468,293,1639063955,253501892,/gps,0,1,23.947952,90.38018883333334,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063956.2338927,294,1639063956,231117010,/gps,0,1,23.947944166666666,90.38018883333334,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063957.2338915,295,1639063957,231033086,/gps,0,1,23.947944166666666,90.38018316666667,-42.800000000000004,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063958.2341456,296,1639063958,231211900,/gps,0,1,23.947942333333334,90.380177,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063959.235535,297,1639063959,231612920,/gps,0,1,23.947943666666667,90.3801735,-42.7,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063960.2349432,298,1639063960,232125043,/gps,0,1,23.947948166666666,90.380169,-42.6,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063961.2335927,299,1639063961,224788904,/gps,0,1,23.94795,90.38016766666667,-42.5,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
1639063962.245423,300,1639063962,242120981,/gps,0,1,23.9479515,90.38016783333333,-42.5,1.9599999999999997,0.0,0.0,0.0,1.9599999999999997,0.0,0.0,0.0,7.839999999999999,1
