Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1639063827.9423418,137120,1639063827,938850945,base_mag,434.5487365722656,32.92036056518555,276.531005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063827.952325,137121,1639063827,948865299,base_mag,432.6675720214844,34.80152130126953,265.2440490722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063827.9624643,137122,1639063827,958877653,base_mag,432.6675720214844,35.742103576660156,278.41217041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063827.9748325,137123,1639063827,971137861,base_mag,429.8458251953125,47.029083251953125,268.0657958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063827.9821932,137124,1639063827,978886361,base_mag,428.9052429199219,50.791412353515625,275.5904235839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063827.9922175,137125,1639063827,988863717,base_mag,428.9052429199219,59.25664520263672,272.7686767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.002369,137126,1639063827,999049060,base_mag,428.9052429199219,67.72188568115234,272.7686767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.0121963,137127,1639063828,8868426,base_mag,430.7864074707031,76.18711853027344,268.0657958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.0223665,137128,1639063828,18884782,base_mag,433.608154296875,85.59293365478516,261.4817199707031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.0359387,137129,1639063828,29007132,base_mag,435.48931884765625,93.11758422851562,256.77880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.046321,137130,1639063828,40450398,base_mag,439.25164794921875,102.52340698242188,254.89764404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.0550964,137131,1639063828,50331764,base_mag,442.0733947753906,108.1668930053711,245.4918212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.063351,137132,1639063828,58893215,base_mag,443.9545593261719,114.75096893310547,237.02658081054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.0723903,137133,1639063828,68877575,base_mag,443.9545593261719,118.51329040527344,238.90774536132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.0826626,137134,1639063828,78878933,base_mag,445.8357238769531,123.21620178222656,233.26426696777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.092297,137135,1639063828,88953287,base_mag,445.8357238769531,126.03794860839844,235.14541625976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1025484,137136,1639063828,98907648,base_mag,447.7168884277344,129.80027770996094,231.3831024169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1128657,137137,1639063828,108901007,base_mag,446.77630615234375,132.6220245361328,231.3831024169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1225922,137138,1639063828,118887366,base_mag,446.77630615234375,134.50318908691406,230.44252014160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1325874,137139,1639063828,128928722,base_mag,443.9545593261719,142.96841430664062,223.8584442138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1425018,137140,1639063828,138873084,base_mag,446.77630615234375,140.14666748046875,229.50193786621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1524682,137141,1639063828,148863443,base_mag,443.9545593261719,145.7901611328125,219.15553283691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1629155,137142,1639063828,158900799,base_mag,445.8357238769531,142.96841430664062,217.2743682861328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.172452,137143,1639063828,168903158,base_mag,446.77630615234375,142.02783203125,230.44252014160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1824753,137144,1639063828,178900516,base_mag,446.77630615234375,142.02783203125,227.6207733154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.1926727,137145,1639063828,188882876,base_mag,448.657470703125,142.02783203125,227.6207733154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.202486,137146,1639063828,198878235,base_mag,448.657470703125,143.90899658203125,224.7990264892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2127614,137147,1639063828,208893592,base_mag,448.657470703125,144.84957885742188,212.5714569091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2227416,137148,1639063828,218884951,base_mag,450.53863525390625,147.67132568359375,218.21495056152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.232551,137149,1639063828,228936306,base_mag,452.4197998046875,145.7901611328125,219.15553283691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2427995,137150,1639063828,238928665,base_mag,454.30096435546875,148.61190795898438,214.45262145996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2530158,137151,1639063828,248879027,base_mag,456.18212890625,149.552490234375,212.5714569091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2629921,137152,1639063828,258931382,base_mag,456.18212890625,152.37423706054688,200.34390258789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2729945,137153,1639063828,268885743,base_mag,459.0038757324219,152.37423706054688,196.58157348632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2825418,137154,1639063828,278875103,base_mag,459.0038757324219,153.3148193359375,196.58157348632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.2928052,137155,1639063828,288901459,base_mag,461.82562255859375,154.25540161132812,192.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3024595,137156,1639063828,298896818,base_mag,462.7662048339844,158.01773071289062,186.23516845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.312711,137157,1639063828,308907176,base_mag,464.6473693847656,158.01773071289062,181.5322723388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3225644,137158,1639063828,318896535,base_mag,464.6473693847656,161.78004455566406,165.54237365722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3324676,137159,1639063828,328873895,base_mag,468.4096984863281,159.89889526367188,174.9481964111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.342648,137160,1639063828,338881253,base_mag,467.4691162109375,161.78004455566406,172.12644958496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3525724,137161,1639063828,348884611,base_mag,468.4096984863281,161.78004455566406,169.30470275878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3624637,137162,1639063828,358882970,base_mag,466.5285339355469,162.7206268310547,168.36412048339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3725731,137163,1639063828,368898327,base_mag,469.3502502441406,162.7206268310547,158.95831298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3828955,137164,1639063828,378881687,base_mag,463.706787109375,164.60179138183594,170.2452850341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.3927157,137165,1639063828,388918043,base_mag,469.3502502441406,161.78004455566406,174.0076141357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.4024892,137166,1639063828,398889403,base_mag,464.6473693847656,168.36412048339844,164.60179138183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.4126406,137167,1639063828,408889762,base_mag,465.58795166015625,160.83946228027344,179.65110778808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.422508,137168,1639063828,418893120,base_mag,463.706787109375,166.4829559326172,158.95831298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.4325364,137169,1639063828,428892478,base_mag,466.5285339355469,156.13656616210938,188.1163330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.4433236,137170,1639063828,439001830,base_mag,464.6473693847656,152.37423706054688,191.878662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.452601,137171,1639063828,448883196,base_mag,465.58795166015625,145.7901611328125,200.34390258789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.4624414,137172,1639063828,458882555,base_mag,461.82562255859375,142.02783203125,207.86856079101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.4727397,137173,1639063828,468899912,base_mag,462.7662048339844,135.4437713623047,215.39320373535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.482547,137174,1639063828,478882271,base_mag,459.0038757324219,131.6814422607422,210.69029235839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.4926703,137175,1639063828,488878630,base_mag,460.8850402832031,124.15678405761719,227.6207733154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.5025768,137176,1639063828,498889988,base_mag,457.1227111816406,120.39445495605469,234.20484924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.51271,137177,1639063828,508882347,base_mag,457.1227111816406,116.63213348388672,238.90774536132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.5225015,137178,1639063828,518921703,base_mag,453.3603820800781,116.63213348388672,241.7294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.5325987,137179,1639063828,528886064,base_mag,454.30096435546875,114.75096893310547,232.3236846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.542498,137180,1639063828,538866423,base_mag,454.30096435546875,115.6915512084961,244.55123901367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.5526686,137181,1639063828,548958776,base_mag,456.18212890625,113.81038665771484,243.61065673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.5625389,137182,1639063828,558905138,base_mag,456.18212890625,115.6915512084961,240.78890991210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.5724823,137183,1639063828,568915496,base_mag,459.0038757324219,115.6915512084961,237.9671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.5826666,137184,1639063828,578889856,base_mag,458.06329345703125,119.45387268066406,222.91786193847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.59245,137185,1639063828,588894214,base_mag,461.82562255859375,117.57270812988281,232.3236846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6022034,137186,1639063828,598877573,base_mag,460.8850402832031,119.45387268066406,231.3831024169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6124027,137187,1639063828,608878932,base_mag,461.82562255859375,116.63213348388672,230.44252014160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6221242,137188,1639063828,618879290,base_mag,461.82562255859375,114.75096893310547,233.26426696777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6321495,137189,1639063828,628850651,base_mag,460.8850402832031,110.98863983154297,231.3831024169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6422558,137190,1639063828,638890006,base_mag,456.18212890625,108.1668930053711,235.14541625976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6521711,137191,1639063828,648870366,base_mag,456.18212890625,100.64224243164062,250.19473266601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6622274,137192,1639063828,658893723,base_mag,451.4792175292969,94.99874877929688,256.77880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6721199,137193,1639063828,668863084,base_mag,450.53863525390625,86.53351593017578,264.303466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6821473,137194,1639063828,678889440,base_mag,445.8357238769531,80.89002227783203,271.8280944824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.6923187,137195,1639063828,688884799,base_mag,443.9545593261719,72.42478942871094,266.18463134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.70217,137196,1639063828,698864159,base_mag,440.1922302246094,63.01897430419922,284.0556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.7123992,137197,1639063828,708877517,base_mag,437.3704833984375,52.67257308959961,291.580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.7224376,137198,1639063828,719184855,base_mag,434.5487365722656,44.207340240478516,299.10498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.732188,137199,1639063828,728842236,base_mag,429.8458251953125,33.86094284057617,302.8673095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.7422113,137200,1639063828,738857593,base_mag,425.1429138183594,27.27686882019043,298.1643981933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.7521808,137201,1639063828,748867951,base_mag,424.20233154296875,15.989889144897461,314.154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.762151,137202,1639063828,758892308,base_mag,419.4994201660156,5.643490314483643,317.9166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.7720885,137203,1639063828,768858669,base_mag,419.4994201660156,-3.762326717376709,319.79779052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.7821717,137204,1639063828,778872026,base_mag,415.73712158203125,-12.227561950683594,322.6195068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.7921503,137205,1639063828,788886384,base_mag,414.7965393066406,-22.57396125793457,316.03546142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.8022046,137206,1639063828,798917740,base_mag,413.85595703125,-30.098613739013672,317.9166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.812691,137207,1639063828,809104087,base_mag,411.97479248046875,-40.445011138916016,322.6195068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.8224552,137208,1639063828,819205439,base_mag,411.0342102050781,-51.73199462890625,320.73834228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.8321157,137209,1639063828,828845820,base_mag,411.0342102050781,-60.197227478027344,318.8572082519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.842131,137210,1639063828,838853178,base_mag,409.1530456542969,-67.72188568115234,321.6789245605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.8521764,137211,1639063828,848856536,base_mag,407.2718811035156,-74.30595397949219,308.51080322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.8621638,137212,1639063828,858897892,base_mag,405.3907165527344,-82.77118682861328,322.6195068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.872102,137213,1639063828,868862253,base_mag,402.5689697265625,-88.41468048095703,323.5600891113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.8821645,137214,1639063828,878888610,base_mag,398.806640625,-94.05816650390625,324.50067138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.8921428,137215,1639063828,888863970,base_mag,398.806640625,-98.76107788085938,325.4412536621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.9022021,137216,1639063828,898870328,base_mag,395.0443115234375,-103.4639892578125,316.03546142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.9123054,137217,1639063828,909005678,base_mag,393.16314697265625,-108.1668930053711,329.2035827636719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.922793,137218,1639063828,919550001,base_mag,390.3414001464844,-111.9292221069336,332.02532958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.93214,137219,1639063828,928853404,base_mag,386.5790710449219,-112.86980438232422,333.906494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.9421074,137220,1639063828,938888761,base_mag,382.8167419433594,-115.6915512084961,336.7282409667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.9522128,137221,1639063828,948905118,base_mag,380.9355773925781,-112.86980438232422,327.3224182128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.9621723,137222,1639063828,958870479,base_mag,377.1732482910156,-115.6915512084961,342.3717346191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.9736555,137223,1639063828,969832775,base_mag,376.232666015625,-115.6915512084961,344.2528991699219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.982146,137224,1639063828,978859196,base_mag,374.35150146484375,-115.6915512084961,344.2528991699219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063828.9920833,137225,1639063828,988859555,base_mag,373.4109191894531,-113.81038665771484,345.1934814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.0024276,137226,1639063828,998897911,base_mag,371.5297546386719,-113.81038665771484,345.1934814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.01255,137227,1639063829,9251247,base_mag,371.5297546386719,-110.98863983154297,334.8470764160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.0229344,137228,1639063829,18865632,base_mag,371.5297546386719,-113.81038665771484,348.955810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.0361094,137229,1639063829,29306966,base_mag,373.4109191894531,-110.04805755615234,349.8963928222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.044892,137230,1639063829,39751300,base_mag,373.4109191894531,-107.22631072998047,352.7181396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.0550063,137231,1639063829,50388622,base_mag,376.232666015625,-95.9393310546875,355.5398864746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.0633297,137232,1639063829,58877080,base_mag,380.9355773925781,-82.77118682861328,340.4905700683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.0725453,137233,1639063829,68971437,base_mag,386.5790710449219,-68.66246032714844,352.7181396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.0824986,137234,1639063829,78888804,base_mag,391.281982421875,-59.25664520263672,349.8963928222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.092401,137235,1639063829,88866168,base_mag,395.0443115234375,-46.088504791259766,348.0152282714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1025233,137236,1639063829,98887529,base_mag,399.7472229003906,-36.68268585205078,344.2528991699219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1131215,137237,1639063829,108911890,base_mag,404.45013427734375,-26.336286544799805,330.1441650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.123651,137238,1639063829,118927251,base_mag,409.1530456542969,-19.752216339111328,337.6688232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1328464,137239,1639063829,128888616,base_mag,411.97479248046875,-11.286980628967285,334.8470764160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1423907,137240,1639063829,138873979,base_mag,414.7965393066406,-3.762326717376709,332.9659118652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1525972,137241,1639063829,148884341,base_mag,417.6182861328125,3.762326717376709,328.26300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1625016,137242,1639063829,158894702,base_mag,419.4994201660156,8.465235710144043,321.6789245605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1726217,137243,1639063829,168904064,base_mag,419.4994201660156,14.108725547790527,318.8572082519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.182588,137244,1639063829,178882428,base_mag,420.44000244140625,15.989889144897461,326.3818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.1924326,137245,1639063829,188875790,base_mag,421.3805847167969,20.69279670715332,325.4412536621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.202627,137246,1639063829,198924149,base_mag,422.3211669921875,21.633378982543945,324.50067138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.2130833,137247,1639063829,208883514,base_mag,424.20233154296875,26.336286544799805,324.50067138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.2233145,137248,1639063829,218875877,base_mag,425.1429138183594,30.098613739013672,310.3919677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.232508,137249,1639063829,228895238,base_mag,427.0240783691406,30.098613739013672,318.8572082519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.2423215,137250,1639063829,238899600,base_mag,429.8458251953125,32.92036056518555,316.9760437011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.2526708,137251,1639063829,248924961,base_mag,429.8458251953125,35.742103576660156,314.154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.262599,137252,1639063829,258887326,base_mag,433.608154296875,39.504432678222656,310.3919677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.2724764,137253,1639063829,268870689,base_mag,434.5487365722656,43.26675796508789,294.4020690917969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.2826068,137254,1639063829,278891050,base_mag,440.1922302246094,46.088504791259766,302.8673095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.292447,137255,1639063829,288886413,base_mag,442.0733947753906,48.910247802734375,300.0455627441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.3026266,137256,1639063829,298942771,base_mag,443.01397705078125,52.67257308959961,296.2832336425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.313109,137257,1639063829,308883137,base_mag,444.8951416015625,53.613155364990234,293.46148681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639063829.3233192,137258,1639063829,318884500,base_mag,447.7168884277344,57.375484466552734,284.0556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
